Name,Saison,Rating,Age,Mean,Growth
Juan Pablo,2010,6.79,32,6.84,-0.2699999999999996
Juan Rodríguez,2010,6.86,29,6.773333333333333,-0.07000000000000028
Juan Valera,2010,6.79,26,6.788333333333333,-0.14000000000000057
Juan Vargas,2010,7.1,27,6.895,-0.27000000000000046
Juanfran,2010,7.01,22,6.887272727272728,-0.05999999999999961
Juanlu,2010,6.99,31,6.823333333333333,0.0
Juanma Ortiz,2010,6.68,29,6.615,0.1299999999999999
Juanra,2010,6.68,31,6.68,0.0
Julian Schieber,2010,6.93,21,6.983333333333333,0.08000000000000007
Julian Schuster,2010,6.97,25,6.794285714285714,0.54
Julien Escudé,2010,6.84,31,6.846666666666667,-0.07000000000000028
Julien Féret,2010,7.26,28,7.046666666666666,0.25
Julien Quercia,2010,6.58,24,6.58,0.0
Julien Sablé,2010,6.44,30,6.468000000000001,-0.29000000000000004
Julio Baptista,2010,7.38,29,7.045,0.6699999999999999
Julio César,2010,7.04,31,6.825,-0.2599999999999998
Julio Sergio,2010,6.5,32,6.715,0.4299999999999997
Juraj Kucka,2010,6.94,23,6.914,0.15999999999999925
Juri Judt,2010,6.8,24,6.8,0.0
Jussi Jääskeläinen,2010,6.76,36,6.786000000000001,0.15000000000000036
Jussiê,2010,6.82,27,6.6725,0.1900000000000004
Jérémie Janot,2010,6.76,33,6.845,0.16999999999999993
Jérémy Berthod,2010,6.57,27,6.710000000000001,-0.2999999999999998
Jérémy Morel,2010,7.06,27,6.9383333333333335,0.6299999999999999
Jérémy Ménez,2010,6.97,24,7.048333333333335,0.23000000000000043
Jérémy Sorbon,2010,6.73,27,6.79875,-0.13999999999999968
Jérémy Toulalan,2010,7.18,27,7.254444444444443,-0.14000000000000057
Jérôme Boateng,2010,6.91,22,6.965384615384616,-0.040000000000000036
Jörg Butt,2010,6.63,37,6.77,0.28000000000000025
Kaba Diawara,2010,6.39,35,6.39,0.0
Kader Mangane,2010,7.29,28,7.026000000000001,0.21999999999999975
Kafoumba Coulibaly,2010,6.86,25,6.843333333333334,0.020000000000000462
Kakha Kaladze,2010,7.12,33,6.995,-0.25
Kaká,2010,7.34,29,7.095999999999999,-0.41000000000000014
Kalu Uche,2010,6.82,28,6.886666666666667,-0.10999999999999943
Kamel Chafni,2010,6.52,29,6.69,-0.1900000000000004
Kamel Ghilas,2010,6.37,27,6.37,0.0
Kamil Glik,2010,6.67,22,6.9188888888888895,0.27000000000000046
Kandia Traore,2010,6.37,30,6.29,0.16000000000000014
Kanga Akalé,2010,6.65,30,6.605,0.09000000000000075
Karim Benzema,2010,7.12,23,7.273000000000001,0.6099999999999994
Karim Haggui,2010,6.82,27,6.8875,-0.3799999999999999
Karl Henry,2010,6.59,28,6.535,-0.019999999999999574
Keith Fahey,2010,6.4,28,6.53,0.2599999999999998
Keith Southern,2010,6.43,30,6.43,0.0
Kennedy,2010,6.95,30,6.95,0.0
Kenwyne Jones,2010,7.23,26,6.8375,0.03999999999999915
Kevin,2010,6.98,21,6.98,0.0
Kevin Anin,2010,6.9,24,6.702500000000001,0.13000000000000078
Kevin Constant,2010,7.03,24,7.0075,-0.14000000000000057
Kevin Davies,2010,7.31,34,7.083333333333333,-0.04999999999999982
Kevin Doyle,2010,6.8,27,6.8133333333333335,0.16000000000000014
Kevin Foley,2010,6.57,26,6.489999999999999,0.0699999999999994
Kevin Gameiro,2010,7.13,24,6.764,0.47999999999999954
Kevin Großkreutz,2010,7.18,22,6.927142857142857,0.46999999999999975
Kevin Nolan,2010,6.93,29,6.7524999999999995,-0.1899999999999995
Kevin Pezzoni,2010,6.69,22,6.715,-0.04999999999999982
Kevin-Prince Boateng,2010,6.75,23,6.892222222222221,0.17999999999999972
Khalid Boulahrouz,2010,6.77,29,7.035,-0.5300000000000002
Kieran Richardson,2010,6.85,26,6.686666666666667,-0.0699999999999994
Kike Sola,2010,6.81,25,6.744999999999999,0.1299999999999999
Kiko Femenía,2010,6.71,19,6.62,-0.2999999999999998
Kim Källström,2010,7.03,28,7.066666666666666,-0.1200000000000001
Klaas-Jan Huntelaar,2010,6.64,27,6.984285714285714,-0.25
Koikili,2010,6.94,30,6.895,0.09000000000000075
Kolo Touré,2010,7.1,30,7.02,-0.1899999999999995
Konstantin Rausch,2010,6.77,20,6.653749999999999,0.1899999999999995
Kris Stadsgaard,2010,6.83,25,6.83,0.0
Krisztian Vadócz,2010,6.44,26,6.52,-0.15999999999999925
Kwadwo Asamoah,2010,7.06,22,7.14,0.2400000000000002
Kyle Walker,2010,7.27,20,6.978461538461539,-0.5499999999999998
Kyriakos Papadopoulos,2010,6.53,18,7.056,-0.39999999999999947
Kévin Monnet-Paquet,2010,6.48,22,6.601999999999999,0.0600000000000005
Kévin Théophile-Catherine,2010,7.1,21,6.921250000000001,0.0699999999999994
Lamine Sané,2010,7.15,23,7.079999999999999,0.010000000000000675
Landry N'Guémo,2010,6.98,25,6.897999999999999,0.23000000000000043
Lars Bender,2010,6.6,21,7.22111111111111,-0.6000000000000005
Lars Jacobsen,2010,6.45,31,6.467499999999999,-0.1200000000000001
Lars Stindl,2010,6.87,22,7.066923076923077,-0.3600000000000003
Larsen Touré,2010,6.88,26,6.6850000000000005,0.3899999999999997
Lass Diarra,2010,7.24,26,7.1274999999999995,0.27000000000000046
Lassad,2010,6.57,26,6.48,0.1800000000000006
Laure,2010,6.54,26,6.628,-0.019999999999999574
Laurent Batlles,2010,6.62,35,6.566666666666666,-0.04999999999999982
Laurent Bonnart,2010,6.86,31,6.82,-0.08999999999999986
Laurent Koscielny,2010,7.04,25,7.155000000000001,-0.3600000000000003
Lee Bowyer,2010,6.47,34,6.734999999999999,0.5300000000000002
Lee Cattermole,2010,6.97,23,6.772857142857142,-0.3099999999999996
Leighton Baines,2010,7.2,26,7.120000000000001,0.04999999999999982
Leo Franco,2010,6.68,34,6.68,0.0
Leon Jessen,2010,6.62,25,6.65,-0.05999999999999961
Leon Osman,2010,7.12,30,6.973333333333334,-0.27000000000000046
Leonardo Bonucci,2010,6.78,23,6.954166666666667,0.34999999999999964
Leonardo Ponzio,2010,7.08,29,7.166666666666667,-0.04999999999999982
Leonardo Ulloa,2010,6.64,24,6.696666666666666,-0.20999999999999996
Lewis Holtby,2010,7.11,20,7.02,0.29000000000000004
Liam Ridgewell,2010,6.66,26,6.787999999999999,0.05999999999999961
Lionel Messi,2010,8.76,23,8.557500000000001,1.0700000000000003
Lisandro López,2010,7.26,21,7.022,0.13999999999999968
Logan Bailly,2010,6.13,25,6.415,0.5700000000000003
Loic Perrin,2010,7.08,25,7.2272727272727275,-0.5099999999999998
Lolo,2010,6.66,26,6.715,0.14999999999999947
Lorenzo De Silvestri,2010,6.61,22,6.7749999999999995,0.5299999999999994
Loris Nery,2010,6.88,20,6.8500000000000005,0.17999999999999972
Louis Saha,2010,6.79,32,6.756666666666667,0.2400000000000002
Loïc Abenzoar,2010,6.45,22,6.45,0.0
Loïc Remy,2010,7.04,24,6.906666666666667,0.020000000000000462
Luca Antonelli,2010,7.14,23,7.0175,-0.20999999999999996
Luca Antonini,2010,6.9,28,7.05,0.15999999999999925
Luca Castellazzi,2010,6.56,35,6.73,0.34000000000000075
Luca Ceccarelli,2010,7.01,28,6.904999999999999,-0.20999999999999996
Luca Rigoni,2010,7.02,26,6.87,0.1200000000000001
Luca Toni,2010,6.62,34,6.901666666666666,0.6799999999999997
Lucas Barrios,2010,7.12,26,7.1000000000000005,0.3899999999999997
Lucas Leiva,2010,7.21,23,7.050833333333332,-0.13999999999999968
Lucho González,2010,7.19,30,7.046666666666667,-0.10999999999999943
Luciano Zauri,2010,6.86,33,6.745,-0.23000000000000043
Ludovic Giuly,2010,6.7,34,6.71,-0.019999999999999574
Ludovic Obraniak,2010,6.48,26,6.95,-0.47999999999999954
Luis García,2010,6.94,30,6.86,0.040000000000000036
Luis Jiménez,2010,7.15,27,6.975,-0.35000000000000053
Luis Perea,2010,6.88,13,6.79,0.1299999999999999
Luis Suárez,2010,7.63,23,7.786666666666666,0.0600000000000005
Luiz Gustavo,2010,7.17,23,7.066363636363636,0.3700000000000001
Luka Modric,2010,7.34,25,7.313,0.14000000000000057
Lukas Podolski,2010,7.08,26,6.998,-0.16000000000000014
Lukas Schmitz,2010,6.78,22,6.845000000000001,-0.16999999999999993
Lukasz Fabianski,2010,6.75,26,6.816,0.3899999999999997
Lukasz Piszczek,2010,6.98,26,7.094545454545455,-0.20999999999999996
Luke Varney,2010,6.67,28,6.67,0.0
Luke Young,2010,6.89,31,6.903333333333332,0.08000000000000007
Lukman Haruna,2010,6.57,20,6.625,-0.10999999999999943
Luís Boa Morte,2010,6.55,33,6.55,0.0
Luís Fabiano,2010,7.03,30,7.24,-0.41999999999999993
Lynel Kitambala,2010,6.73,22,6.73,0.0
Lúcio,2010,7.77,33,7.739999999999999,-0.009999999999999787
Maicon,2010,7.42,29,7.218333333333333,-0.2999999999999998
Maik Franz,2010,6.82,29,6.890000000000001,-0.13999999999999968
Makoto Hasebe,2010,6.67,26,6.760769230769232,0.09999999999999964
Malik Fathi,2010,6.94,27,6.916666666666667,0.20999999999999996
Mamadou Sakho,2010,7.23,20,6.947,0.5500000000000007
Mame Biram Diouf,2010,6.55,23,6.812857142857143,0.5899999999999999
Manolo Reina,2010,7.27,25,7.27,0.0
Manu del Moral,2010,6.85,27,6.668000000000001,-0.41000000000000014
Manuel Friedrich,2010,6.55,31,6.803333333333334,-0.3100000000000005
Manuel Neuer,2010,6.9,24,6.748333333333334,-0.33000000000000007
Manuel Pablo,2010,7.0,35,6.93,0.16999999999999993
Manuel Pasqual,2010,6.92,28,6.814444444444444,0.040000000000000036
Manuel Schmiedebach,2010,6.91,22,6.762857142857143,0.11000000000000032
Manuel da Costa,2010,7.29,25,7.225,-0.1299999999999999
Mané,2010,6.76,29,6.7524999999999995,0.09999999999999964
Mapou Yanga-Mbiwa,2010,6.9,22,6.978888888888889,-0.08999999999999986
Marama Vahirua,2010,6.73,31,6.9,-0.33999999999999986
Marc Albrighton,2010,7.03,21,6.8725,-0.1800000000000006
Marc Torrejón,2010,6.92,25,6.742,-0.33000000000000007
Marc Wilson,2010,6.55,23,6.751666666666666,0.16999999999999993
Marc-Antoine Fortuné,2010,6.3,29,6.525,0.4500000000000002
Marcel Risse,2010,6.78,21,6.961666666666667,0.2400000000000002
Marcel Schmelzer,2010,7.18,22,7.011111111111109,0.5199999999999996
Marcel Schäfer,2010,6.79,27,6.786,-0.07000000000000028
Marcell Jansen,2010,6.78,25,7.123333333333334,-0.20999999999999996
Marcelo,2010,7.72,22,7.19764705882353,0.6499999999999995
Marcelo Silva,2010,6.7,22,6.7,0.0
Marco Andreolli,2010,7.09,24,6.9350000000000005,-0.04999999999999982
Marco Biagianti,2010,6.89,27,6.835,-0.1200000000000001
Marco Borriello,2010,6.87,28,6.970000000000001,0.2999999999999998
Marco Caligiuri,2010,7.21,27,6.945,0.1299999999999999
Marco Cassetti,2010,7.02,34,7.05,0.0600000000000005
Marco Di Vaio,2010,6.85,34,6.743333333333332,-0.08999999999999986
Marco Donadel,2010,6.83,28,6.616666666666667,-0.2999999999999998
Marco Estrada,2010,6.98,28,7.136666666666667,-0.15999999999999925
Marco Marchionni,2010,6.48,30,6.91,0.40999999999999925
Marco Motta,2010,6.85,25,6.911999999999999,-0.0699999999999994
Marco Parolo,2010,7.27,25,7.037000000000001,0.07000000000000028
Marco Reus,2010,7.35,21,7.381428571428572,-0.040000000000000036
Marco Rossi,2010,6.44,23,6.724999999999999,0.1299999999999999
Marco Ruben,2010,6.44,24,6.523333333333333,-0.41999999999999993
Marco Russ,2010,6.77,25,6.901428571428572,0.0699999999999994
Marco Storari,2010,6.68,34,6.633333333333333,0.22000000000000064
Marco Zambelli,2010,6.76,25,6.605,-0.3099999999999996
Marcos Senna,2010,6.88,34,7.036666666666666,-0.20999999999999996
Marcus Hahnemann,2010,6.43,39,6.805,0.75
Marek Cech,2010,6.56,28,6.56,0.0
Marek Hamsik,2010,6.96,23,7.114,0.04999999999999982
Mariano Andújar,2010,6.69,27,6.6433333333333335,-0.10000000000000053
Mariano Bogliacino,2010,6.94,31,6.94,0.0
Mariano Izco,2010,6.64,28,6.738571428571428,0.1299999999999999
Mario Balotelli,2010,6.85,20,7.112,0.45999999999999996
Mario Gaspar,2010,6.99,20,6.986250000000001,0.3200000000000003
Mario Gomez,2010,7.42,25,7.001250000000001,0.2699999999999996
Mario Götze,2010,7.38,18,7.293333333333333,0.5
Mario Licka,2010,6.67,29,6.503333333333333,0.21999999999999975
Mario Mandzukic,2010,6.96,25,7.253333333333334,-0.5700000000000003
Mario Santana,2010,7.01,29,6.935,-0.14999999999999947
Mario Suárez,2010,6.78,23,6.8549999999999995,-0.3200000000000003
Mario Yepes,2010,7.4,35,7.248,-0.41999999999999993
Marius Ebbers,2010,6.52,33,6.52,0.0
Marius Stankevicius,2010,6.99,29,6.816666666666666,0.2999999999999998
Mark Noble,2010,6.95,23,6.938888888888889,0.17999999999999972
Mark Schwarzer,2010,6.79,38,6.824999999999999,0.11000000000000032
Mark van Bommel,2010,6.97,34,7.1225,-0.25
Markel Susaeta,2010,6.68,23,6.8790000000000004,-0.22000000000000064
Marko Arnautovic,2010,6.59,22,6.8536363636363635,-0.1299999999999999
Marko Marin,2010,7.31,22,7.069999999999999,0.35999999999999943
Markus Rosenberg,2010,6.66,28,6.83,-0.33999999999999986
Markus Thorandt,2010,6.62,30,6.62,0.0
Marouane Chamakh,2010,6.91,27,6.91,0.03000000000000025
Marouane Fellaini,2010,7.1,23,7.167500000000001,0.11000000000000032
Martin Amedick,2010,6.78,28,6.76,0.040000000000000036
Martin Harnik,2010,6.92,23,6.875,0.2400000000000002
Martin Jiranek,2010,6.58,32,6.58,0.0
Martin Kelly,2010,7.04,20,6.7042857142857155,-0.5499999999999998
Martin Lanig,2010,6.77,26,6.97,-0.29000000000000004
Martin Olsson,2010,6.75,22,6.642857142857143,-0.05999999999999961
Martin Petrov,2010,6.6,32,6.654999999999999,0.11000000000000032
Martin Skrtel,2010,6.83,26,7.03,0.6299999999999999
Martin Stranzl,2010,7.26,31,7.294,0.009999999999999787
Martí,2010,6.94,36,6.8725000000000005,0.08000000000000007
Martín Cáceres,2010,6.97,23,6.83375,-0.08000000000000007
Martín Demichelis,2010,7.28,30,7.118571428571429,0.3700000000000001
Marvin Compper,2010,6.89,25,6.88,0.0699999999999994
Marvin Martin,2010,7.29,23,6.896000000000001,0.45999999999999996
Masoud Shojaei,2010,7.12,27,6.8149999999999995,0.6100000000000003
Massimo Ambrosini,2010,7.25,34,7.0920000000000005,-0.29000000000000004
Massimo Donati,2010,6.77,30,6.95,0.0
Massimo Gobbi,2010,6.62,30,6.6290000000000004,0.1200000000000001
Massimo Maccarone,2010,6.48,31,6.718000000000001,0.33999999999999986
Massimo Paci,2010,6.88,33,6.9675,0.20999999999999996
Massimo Volta,2010,6.95,24,6.825,-0.25
Mateo Musacchio,2010,6.87,20,6.882222222222222,0.10999999999999943
Mathias Abel,2010,6.86,30,6.76,0.20000000000000018
Mathieu Bodmer,2010,6.66,28,6.884285714285714,-0.6399999999999997
Mathieu Coutadeur,2010,6.5,25,6.622,-0.040000000000000036
Mathieu Debuchy,2010,7.15,25,7.168181818181819,0.1800000000000006
Mathieu Dossevi,2010,6.6,23,6.702857142857143,-0.1800000000000006
Mathieu Flamini,2010,6.78,26,6.761666666666667,-0.16000000000000014
Mathieu Valbuena,2010,6.93,26,7.074285714285714,-0.1200000000000001
Mato Jajalo,2010,6.88,22,6.651428571428572,0.20999999999999996
Mats Hummels,2010,7.25,22,7.288571428571429,-0.019999999999999574
Matt Phillips,2010,6.5,19,6.678,0.5300000000000002
Matt Upson,2010,6.83,32,6.946666666666668,0.3200000000000003
Matteo Brighi,2010,6.62,29,6.678333333333334,-0.040000000000000036
Matteo Contini,2010,6.8,31,6.82,0.02999999999999936
Matteo Rubin,2010,7.02,23,6.9399999999999995,-0.15999999999999925
Matteo Sereni,2010,7.11,36,7.11,0.0
Matthew Etherington,2010,6.92,29,6.735,0.03000000000000025
Matthew Gilks,2010,6.52,29,6.52,0.0
Matthew Jarvis,2010,6.67,25,6.601666666666667,-0.21999999999999975
Matthew Taylor,2010,6.64,29,6.635,-0.040000000000000036
Matthias Lehmann,2010,6.71,27,6.626,0.41000000000000014
Matthieu Chalmé,2010,6.85,30,6.88,-0.20999999999999996
Matthieu Delpierre,2010,6.52,30,6.796666666666667,-0.4300000000000006
Matthieu Dreyer,2010,7.15,22,7.03,-0.2400000000000002
Matthieu Valverde,2010,6.62,28,6.62,0.0
Mattia Cassani,2010,7.01,27,6.873333333333332,0.1299999999999999
Matuzalém,2010,6.83,31,6.962000000000001,0.17999999999999972
Matías Fritzler,2010,6.63,24,6.63,0.0
Matías Silvestre,2010,6.99,26,6.7675,-0.47000000000000064
Mauricio Isla,2010,7.13,23,6.935714285714286,-0.23000000000000043
Mauricio Pinilla,2010,7.19,27,6.965000000000001,-0.5300000000000002
Maurizio Domizzi,2010,6.83,31,6.933333333333333,0.1899999999999995
Maurizio Lanzaro,2010,6.68,29,6.654999999999999,0.04999999999999982
Maurizio Lauro,2010,6.52,30,6.635,0.23000000000000043
Mauro Cetto,2010,6.86,29,6.875,-0.02999999999999936
Mauro Zárate,2010,7.19,24,7.073333333333333,0.23999999999999932
Max Kruse,2010,6.69,22,7.212222222222222,-0.27999999999999936
Maxi Rodríguez,2010,7.14,30,7.013333333333333,-0.019999999999999574
Maxime Baca,2010,7.0,28,6.838333333333334,0.23000000000000043
Maxime Gonalons,2010,6.75,21,7.141,-0.6799999999999997
Maximilian Nicu,2010,6.47,28,6.455,0.02999999999999936
Maximiliano López,2010,6.55,27,6.6933333333333325,0.5600000000000005
Maximiliano Pellegrino,2010,6.67,31,6.67,0.0
Maxwell,2010,6.91,29,7.071250000000001,-0.34999999999999964
Maynor Figueroa,2010,6.82,28,6.843999999999999,0.04999999999999982
Medhi Benatia,2010,7.48,23,7.3375,0.45999999999999996
Mehdi Lacen,2010,6.79,26,6.6674999999999995,-0.2699999999999996
Mehmet Ekici,2010,7.26,21,6.98,0.5599999999999996
Mehmet Topal,2010,6.89,25,6.865,0.04999999999999982
Mejía,2010,6.56,29,6.56,0.0
Mensur Mujdza,2010,6.69,27,6.903333333333333,-0.29000000000000004
Mesut Özil,2010,7.44,22,7.364999999999999,-0.3000000000000007
Mevlüt Erdinc,2010,6.64,24,6.694285714285714,-0.040000000000000036
Micah Richards,2010,6.97,23,6.98,0.040000000000000036
Michael Agazzi,2010,6.74,26,6.5600000000000005,-0.6100000000000003
Michael Ballack,2010,6.62,34,6.883333333333333,-0.2699999999999996
Michael Bradley,2010,6.85,23,6.914999999999999,-0.27000000000000046
Michael Carrick,2010,6.84,29,6.97,0.21999999999999975
Michael Ciani,2010,7.18,27,7.050000000000001,-0.22000000000000064
Michael Dawson,2010,7.38,27,7.153333333333333,-0.21999999999999975
Michael Essien,2010,7.24,28,7.105,0.35999999999999943
Michael Jakobsen,2010,6.78,25,6.78,0.0
Michael Mancienne,2010,6.54,23,6.824000000000001,0.6200000000000001
Michael Pereira,2010,6.86,23,6.6175,-0.5199999999999996
Michael Rensing,2010,6.8,26,6.683333333333334,-0.16999999999999993
Michael Turner,2010,6.75,27,6.859999999999999,0.1200000000000001
Michal Kadlec,2010,6.97,26,7.04,-0.1299999999999999
Michel Bastos,2010,6.92,27,7.029999999999999,-0.13999999999999968
Michele Arcari,2010,6.85,33,6.85,0.0
Michele Canini,2010,6.91,26,6.94,0.07000000000000028
Michele Marcolini,2010,6.79,35,6.945,0.3099999999999996
Michele Pazienza,2010,7.03,28,6.922,-0.3100000000000005
Mickaël Landreau,2010,6.91,32,6.8566666666666665,-0.040000000000000036
Miguel Brito,2010,6.9,31,6.9799999999999995,-0.0699999999999994
Miguel Britos,2010,7.02,25,6.9375,0.7999999999999998
Miguel Flaño,2010,6.73,26,6.761666666666666,-0.15000000000000036
Miguel Pallardó,2010,6.65,24,6.65,0.0
Miguel Torres,2010,6.7,24,6.695714285714287,-0.13000000000000078
Miguel Veloso,2010,6.7,24,6.697500000000001,0.34999999999999964
Miguel de las Cuevas,2010,6.95,25,6.745000000000001,-0.4500000000000002
Mikaël Silvestre,2010,6.91,33,6.91,0.0
Mike Frantz,2010,6.69,24,6.655,0.1200000000000001
Mike Hanke,2010,6.77,27,6.8,-0.29000000000000004
Mike Williamson,2010,7.04,27,6.948,0.0
Mikel Aranburu,2010,6.9,32,6.85,0.10000000000000053
Mikel Arteta,2010,7.26,29,7.412000000000001,-0.1200000000000001
Mikel González,2010,6.88,25,6.8933333333333335,-0.33999999999999986
Mikel San José,2010,6.59,21,6.866999999999999,0.29000000000000004
Miku,2010,6.67,25,6.772500000000001,-0.16000000000000014
Milan Bisevac,2010,6.77,27,6.791111111111111,0.019999999999999574
Milivoje Novakovic,2010,6.89,32,6.73,0.27999999999999936
Milos Krasic,2010,7.19,26,6.77,0.8400000000000007
Miralem Pjanic,2010,6.64,21,7.1890909090909085,0.46999999999999975
Mirko Vucinic,2010,7.05,27,7.3075,0.5
Miso Brecko,2010,6.58,27,6.695,-0.05999999999999961
Mladen Petric,2010,7.06,30,7.039999999999999,0.20999999999999996
Modeste M'Bami,2010,6.86,28,6.955,-0.1899999999999995
Modibo Maiga,2010,7.07,23,6.894,0.22000000000000064
Mohamadou Idrissou,2010,6.89,31,7.109999999999999,-0.4400000000000004
Mohamed Diamé,2010,6.95,23,6.9325,-0.08999999999999986
Mohamed Fofana,2010,6.77,26,6.872,-0.3800000000000008
Mohammed Abdellaoue,2010,6.75,25,6.62,0.09999999999999964
Moise Brou Apanga,2010,6.73,29,6.73,0.0
Morgan Amalfitano,2010,7.09,26,6.780000000000001,0.5999999999999996
Morgan De Sanctis,2010,6.74,34,6.765,0.1299999999999999
Moritz Stoppelkamp,2010,6.32,24,6.575,-0.5099999999999998
Morten Gamst Pedersen,2010,6.93,29,6.97,0.07000000000000028
Mouhamadou Dabo,2010,6.83,24,6.761666666666666,-0.11000000000000032
Mousa Dembélé,2010,7.12,23,7.1450000000000005,0.019999999999999574
Moussa Sissoko,2010,6.81,21,6.777857142857143,-0.11000000000000032
Moussa Sow,2010,7.37,25,7.08,0.5800000000000001
Moustapha Bayal Sall,2010,6.95,25,7.074,-0.13999999999999968
Míchel Macedo,2010,6.86,21,6.726000000000001,-0.1299999999999999
Míchel Salgado,2010,6.88,35,6.785,-0.1899999999999995
Nacho Cases,2010,7.09,23,6.6275,0.47999999999999954
Nacho Monreal,2010,7.14,24,7.075,-0.20000000000000018
Nacho Novo,2010,6.47,32,6.47,0.0
Nam Tae-hee,2010,6.52,19,6.52,0.0
Nampalys Mendy,2010,6.52,18,6.518571428571428,-0.1800000000000006
Nani,2010,7.71,24,7.422499999999999,-0.21999999999999975
Nano,2010,6.81,15,6.789999999999999,-0.1900000000000004
Neal Eardley,2010,6.75,22,6.75,0.0
Nedum Onuoha,2010,6.91,24,6.800000000000001,-0.16999999999999993
Nemanja Pejcinovic,2010,6.93,23,7.037999999999999,-0.5899999999999999
Nemanja Vidic,2010,7.51,29,7.354000000000001,-0.33999999999999986
Nenad Kovacevic,2010,6.79,30,6.84,-0.09999999999999964
Nenad Milijas,2010,6.88,28,6.775,-0.20999999999999996
