Name,Team,Age,Position,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating,League,Saison,Born,Start Application,Remplacement Application,Total goals,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Dribble,Passes per game,Crosses per game,Long balls per game,Through balls per game,Tackles per game,Interceptions per game,Fouls per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals
Nicolas Anelka,Chelsea,32,Forward,2364,0,4,0,0,2.3,0.0,0.0,0,7.1,PremierLeague,2010,1978,27,5,6,1.4,1.3,1.0,0.7,1.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Demba Ba,West Ham,26,Forward,932,0,0,0,0,4.0,0.0,0.0,0,7.1,PremierLeague,2010,1984,10,2,7,0.9,0.4,1.8,0.8,1.7,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Clint Dempsey,Fulham,28,"Midfielder, Forward",3099,0,3,0,0,3.5,0.0,0.0,0,7.09,PremierLeague,2010,1982,35,2,12,1.0,0.5,2.2,0.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Steven Pienaar,Everton,29,Midfielder,1576,0,0,0,0,2.2,0.0,0.0,0,7.08,PremierLeague,2010,1981,18,0,1,1.6,1.7,3.1,0.1,2.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Roger Johnson,Birmingham,28,Defender,3376,0,1,0,0,0.9,0.0,0.0,0,7.08,PremierLeague,2010,1982,38,0,2,0.2,0.1,1.5,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Aaron Hughes,Fulham,31,Defender,3406,0,0,0,0,0.4,0.0,0.0,0,7.08,PremierLeague,2010,1979,38,0,1,0.2,0.1,0.9,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Danny Murphy,Fulham,34,"Defender, Midfielder",3130,0,4,0,0,0.8,0.0,0.0,0,7.08,PremierLeague,2010,1976,37,0,0,1.3,0.5,0.9,0.0,1.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Abou Diaby,Arsenal,25,Midfielder,962,0,3,0,0,1.0,0.0,0.0,0,7.08,PremierLeague,2010,1985,13,3,2,0.8,2.3,0.4,0.1,1.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
John Obi Mikel,Chelsea,24,Midfielder,2219,0,1,0,0,0.4,0.0,0.0,0,7.07,PremierLeague,2010,1986,28,0,0,0.8,0.6,1.3,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Darren Bent,Aston Villa,27,Forward,1400,0,1,0,0,2.4,0.0,0.0,0,7.07,PremierLeague,2010,1983,16,0,9,0.6,0.2,0.7,1.8,1.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Chris Baird,Fulham,29,"Defender, Midfielder",2386,0,1,0,0,0.7,0.0,0.0,0,7.07,PremierLeague,2010,1981,25,4,2,0.8,0.1,0.5,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Phil Bardsley,Sunderland,25,Defender,2824,0,1,0,0,0.9,0.0,0.0,0,7.07,PremierLeague,2010,1985,32,2,3,0.7,0.3,1.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gareth Barry,Manchester City,29,Midfielder,2705,0,2,0,0,0.5,0.0,0.0,0,7.06,PremierLeague,2010,1981,31,2,2,0.7,0.5,0.6,0.2,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Andrey Arshavin,Arsenal,30,"Midfielder, Forward",2197,0,11,0,0,1.9,0.0,0.0,0,7.06,PremierLeague,2010,1980,25,12,6,1.5,1.0,0.8,0.6,1.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ramires,Chelsea,24,Midfielder,1943,0,0,0,0,1.0,0.0,0.0,0,7.06,PremierLeague,2010,1986,22,7,2,0.7,1.4,1.0,0.1,1.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nigel de Jong,Manchester City,26,Midfielder,2612,0,1,0,0,0.3,0.0,0.0,0,7.05,PremierLeague,2010,1984,30,2,1,0.5,0.1,1.4,0.0,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jordan Henderson,Sunderland,20,Midfielder,3219,0,4,0,0,1.2,0.0,0.0,0,7.05,PremierLeague,2010,1990,37,0,3,2.2,0.6,0.4,0.1,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jack Wilshere,Arsenal,18,Midfielder,2652,0,3,0,0,0.8,0.0,0.0,0,7.05,PremierLeague,2010,1992,31,4,1,1.7,1.7,1.4,0.0,1.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Laurent Koscielny,Arsenal,25,Defender,2619,0,0,0,0,0.4,0.0,0.0,0,7.04,PremierLeague,2010,1985,30,0,2,0.0,0.1,0.8,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Titus Bramble,Sunderland,29,Defender,2001,0,0,0,0,0.3,0.0,0.0,0,7.04,PremierLeague,2010,1981,22,1,0,0.1,0.2,1.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Martin Kelly,Liverpool,20,Defender,859,0,1,0,0,0.2,0.0,0.0,0,7.04,PremierLeague,2010,1990,10,1,0,0.8,0.5,0.7,0.0,1.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mike Williamson,Newcastle United,27,Defender,2565,0,1,0,0,0.4,0.0,0.0,0,7.04,PremierLeague,2010,1983,28,1,0,0.1,0.1,1.1,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
James Collins,Aston Villa,27,Defender,2853,0,0,0,0,0.9,0.0,0.0,0,7.04,PremierLeague,2010,1983,31,1,3,0.1,0.1,0.5,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jamie O'Hara,Wolverhampton Wanderers,24,Midfielder,1118,0,1,0,0,2.4,0.0,0.0,0,7.04,PremierLeague,2010,1986,13,1,3,1.5,0.5,0.8,0.1,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Marc Albrighton,Aston Villa,21,Midfielder,1805,0,4,0,0,1.4,0.0,0.0,0,7.03,PremierLeague,2010,1989,20,9,5,1.2,1.3,1.0,0.0,0.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ben Watson,Wigan,25,Midfielder,2122,0,1,0,0,0.8,0.0,0.0,0,7.03,PremierLeague,2010,1985,23,6,3,1.5,0.3,0.7,0.0,0.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
David Junior Hoilett,Blackburn,21,"Midfielder, Forward",1498,0,1,0,0,1.5,0.0,0.0,0,7.02,PremierLeague,2010,1989,17,7,5,1.0,2.1,1.0,0.2,1.8,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Chris Smalling,Manchester United,21,Defender,1082,0,0,0,0,0.6,0.0,0.0,0,7.02,PremierLeague,2010,1989,11,5,0,0.3,0.3,0.7,0.1,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Richard Dunne,Aston Villa,31,Defender,2720,0,1,0,0,0.8,0.0,0.0,0,7.02,PremierLeague,2010,1979,32,0,0,0.3,0.2,0.5,0.1,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Stiliyan Petrov,Aston Villa,31,"Defender, Midfielder, Forward",2072,0,2,0,0,0.9,0.0,0.0,0,7.02,PremierLeague,2010,1979,23,4,1,0.6,0.3,1.8,0.1,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Alan Hutton,Tottenham,26,Defender,1704,0,1,0,0,0.6,0.0,0.0,0,7.0,PremierLeague,2010,1984,19,2,2,0.7,0.6,1.5,0.0,0.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ian Evatt,Blackpool,29,"Defender, Midfielder",3216,0,3,0,0,0.6,0.0,0.0,0,7.0,PremierLeague,2010,1981,36,2,1,0.4,0.2,0.6,0.1,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Craig Gardner,Birmingham,24,"Defender, Midfielder",2219,0,0,0,0,2.3,0.0,0.0,0,7.0,PremierLeague,2010,1986,25,4,8,0.8,0.6,1.0,0.1,1.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ronald Zubar,Wolverhampton Wanderers,25,Defender,1258,0,0,0,0,0.9,0.0,0.0,0,7.0,PremierLeague,2010,1985,14,1,1,0.5,0.5,0.8,0.1,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Joleon Lescott,Manchester City,28,Defender,1882,0,1,0,0,0.4,0.0,0.0,0,6.99,PremierLeague,2010,1982,20,2,3,0.1,0.2,0.5,0.1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Tim Cahill,Everton,31,"Midfielder, Forward",2016,0,3,0,0,2.1,0.0,0.0,0,6.99,PremierLeague,2010,1979,22,5,9,1.3,0.4,1.1,0.9,1.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ciaran Clark,Aston Villa,21,Defender,1567,0,0,0,0,0.6,0.0,0.0,0,6.99,PremierLeague,2010,1989,16,3,3,0.3,0.3,1.1,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
John O'Shea,Manchester United,30,Defender,1542,0,3,0,0,0.4,0.0,0.0,0,6.99,PremierLeague,2010,1980,18,2,0,1.0,0.3,0.2,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Phil Jones,Blackburn,18,"Defender, Midfielder",2176,0,0,0,0,0.7,0.0,0.0,0,6.98,PremierLeague,2010,1992,24,2,0,0.3,0.4,1.3,0.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Danny Welbeck,Sunderland,20,"Midfielder, Forward",1769,0,1,0,0,2.1,0.0,0.0,0,6.98,PremierLeague,2010,1990,21,5,6,0.8,0.9,1.5,0.3,1.7,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Zat Knight,Bolton,31,Defender,2998,0,0,0,0,0.3,0.0,0.0,0,6.98,PremierLeague,2010,1979,34,0,1,0.0,0.2,0.6,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Carlos Cuellar,Aston Villa,29,Defender,894,0,0,0,0,0.6,0.0,0.0,0,6.98,PremierLeague,2010,1981,10,2,0,0.3,0.2,0.4,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Johan Djourou,Arsenal,23,Defender,1796,0,0,0,0,0.4,0.0,0.0,0,6.97,PremierLeague,2010,1987,20,2,1,0.1,0.4,0.4,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Micah Richards,Manchester City,23,Defender,1401,0,1,0,0,0.6,0.0,0.0,0,6.97,PremierLeague,2010,1987,16,2,1,0.3,0.8,0.8,0.2,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lee Cattermole,Sunderland,23,Midfielder,1922,0,0,0,0,0.9,0.0,0.0,0,6.97,PremierLeague,2010,1987,22,1,0,0.7,0.3,1.0,0.0,0.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
José Enrique,Newcastle United,25,"Defender, Midfielder",3126,0,1,0,0,0.5,0.0,0.0,0,6.97,PremierLeague,2010,1985,36,0,0,0.8,1.8,0.9,0.0,1.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Grétar Steinsson,Bolton,29,Defender,1990,0,0,0,0,0.5,0.0,0.0,0,6.96,PremierLeague,2010,1981,23,0,1,0.6,0.4,0.3,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Simon Davies,Fulham,31,"Defender, Midfielder, Forward",2212,0,4,0,0,1.1,0.0,0.0,0,6.96,PremierLeague,2010,1979,25,5,4,2.1,0.4,1.0,0.2,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Victor Obinna,West Ham,24,Forward,1574,0,3,0,0,3.1,0.0,0.0,0,6.96,PremierLeague,2010,1986,17,8,3,1.8,1.1,0.8,0.3,1.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Younes Kaboul,Tottenham,25,Defender,1635,0,1,0,0,1.2,0.0,0.0,0,6.95,PremierLeague,2010,1985,19,2,1,0.3,0.7,0.7,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Anderson,Manchester United,23,Midfielder,1190,0,2,0,0,1.1,0.0,0.0,0,6.95,PremierLeague,2010,1987,14,4,1,0.8,0.8,1.0,0.1,1.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mohamed Diamé,Wigan,23,Midfielder,2642,0,2,0,0,1.0,0.0,0.0,0,6.95,PremierLeague,2010,1987,30,6,1,1.0,1.6,1.4,0.1,1.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mark Noble,West Ham,23,Midfielder,2144,0,3,0,0,1.5,0.0,0.0,0,6.95,PremierLeague,2010,1987,25,1,4,1.8,0.9,0.6,0.1,1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ashley Cole,Chelsea,30,"Defender, Midfielder",3387,0,3,0,0,0.7,0.0,0.0,0,6.95,PremierLeague,2010,1980,38,0,0,1.2,0.4,1.2,0.3,1.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Vedran Corluka,Tottenham,25,Defender,1167,0,1,0,0,0.4,0.0,0.0,0,6.95,PremierLeague,2010,1985,13,2,0,0.8,0.2,0.5,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sebastian Larsson,Birmingham,26,Midfielder,2833,0,6,0,0,1.2,0.0,0.0,0,6.94,PremierLeague,2010,1984,31,4,4,1.8,0.3,0.7,0.1,0.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jermaine Jones,Blackburn,29,"Defender, Midfielder",1297,0,0,0,0,0.9,0.0,0.0,0,6.94,PremierLeague,2010,1981,15,0,0,0.7,0.3,1.3,0.0,0.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jonás Gutiérrez,Newcastle United,27,"Defender, Midfielder",2983,0,4,0,0,1.0,0.0,0.0,0,6.93,PremierLeague,2010,1983,34,3,3,1.3,1.9,2.1,0.0,1.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Chung-Yong Lee,Bolton,22,Midfielder,2201,0,6,0,0,0.6,0.0,0.0,0,6.93,PremierLeague,2010,1988,25,6,3,1.4,0.5,1.5,0.1,1.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Fernando Torres,Liverpool,26,Forward,1896,0,2,0,0,3.9,0.0,0.0,0,6.93,PremierLeague,2010,1984,22,1,9,1.0,1.3,1.8,0.8,2.9,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Morten Gamst Pedersen,Blackburn,29,Midfielder,2517,0,6,0,0,1.2,0.0,0.0,0,6.93,PremierLeague,2010,1981,27,8,4,1.5,0.4,1.2,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kevin Nolan,Newcastle United,29,Midfielder,2658,0,1,0,0,2.0,0.0,0.0,0,6.93,PremierLeague,2010,1981,30,0,12,0.9,0.1,0.7,0.5,1.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Paul Scharner,West Bromwich Albion,31,Defender,2751,0,1,0,0,1.5,0.0,0.0,0,6.93,PremierLeague,2010,1979,33,0,4,0.4,0.3,1.1,0.1,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Scott Dann,Birmingham,23,Defender,1800,0,1,0,0,0.6,0.0,0.0,0,6.93,PremierLeague,2010,1987,20,0,2,0.2,0.1,0.4,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Darren Fletcher,Manchester United,26,Midfielder,2108,0,6,0,0,0.7,0.0,0.0,0,6.92,PremierLeague,2010,1984,24,2,2,1.0,0.2,0.7,0.0,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Matthew Etherington,Stoke,29,Midfielder,2532,0,6,0,0,1.3,0.0,0.0,0,6.92,PremierLeague,2010,1981,30,2,5,2.2,0.8,0.8,0.2,1.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Theo Walcott,Arsenal,21,"Midfielder, Forward",1696,0,7,0,0,2.4,0.0,0.0,0,6.92,PremierLeague,2010,1989,19,9,9,0.8,1.2,0.9,0.6,1.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Tom Huddlestone,Tottenham,24,"Defender, Midfielder",1165,0,2,0,0,2.1,0.0,0.0,0,6.91,PremierLeague,2010,1986,13,1,2,1.6,0.3,0.5,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nedum Onuoha,Sunderland,24,Defender,2673,0,1,0,0,0.7,0.0,0.0,0,6.91,PremierLeague,2010,1986,31,0,1,0.3,0.7,0.7,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jérôme Boateng,Manchester City,22,Defender,1239,0,0,0,0,0.8,0.0,0.0,0,6.91,PremierLeague,2010,1988,14,2,0,0.5,0.4,0.7,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Carlos Salcido,Fulham,31,Defender,1904,0,2,0,0,0.9,0.0,0.0,0,6.91,PremierLeague,2010,1979,22,1,0,0.5,0.6,0.3,0.1,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Marouane Chamakh,Arsenal,27,"Midfielder, Forward",1846,0,4,0,0,1.8,0.0,0.0,0,6.91,PremierLeague,2010,1983,18,11,7,1.4,0.3,1.1,0.5,2.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jay Spearing,Liverpool,22,Midfielder,797,0,0,0,0,0.8,0.0,0.0,0,6.91,PremierLeague,2010,1988,10,1,0,0.6,0.5,0.6,0.0,1.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
James McCarthy,Wigan,20,Midfielder,1983,0,1,0,0,1.0,0.0,0.0,0,6.91,PremierLeague,2010,1990,24,0,3,0.8,0.7,1.3,0.0,0.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Anton Ferdinand,Sunderland,26,Defender,2089,0,0,0,0,0.0,0.0,0.0,0,6.9,PremierLeague,2010,1984,23,4,0,0.0,0.1,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Frédéric Piquionne,West Ham,32,Forward,2253,0,3,0,0,1.9,0.0,0.0,0,6.9,PremierLeague,2010,1978,26,8,6,1.0,0.6,0.9,0.7,1.9,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sam Ricketts,Bolton,29,"Defender, Midfielder",1389,0,0,0,0,0.4,0.0,0.0,0,6.9,PremierLeague,2010,1981,14,3,0,0.4,0.5,1.2,0.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jonny Evans,Manchester United,22,Defender,1006,0,0,0,0,0.2,0.0,0.0,0,6.9,PremierLeague,2010,1988,11,2,0,0.3,0.2,0.7,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
John Mensah,Sunderland,28,"Defender, Midfielder",1195,0,1,0,0,0.0,0.0,0.0,0,6.89,PremierLeague,2010,1982,15,3,0,0.1,0.1,1.2,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jermaine Jenas,Tottenham,28,Midfielder,1320,0,1,0,0,1.2,0.0,0.0,0,6.89,PremierLeague,2010,1982,14,5,0,1.1,0.7,0.8,0.1,1.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Luke Young,Aston Villa,31,Defender,2070,0,1,0,0,0.4,0.0,0.0,0,6.89,PremierLeague,2010,1979,23,0,1,0.4,0.5,0.8,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Aleksandar Kolarov,Manchester City,25,"Defender, Midfielder",1717,0,0,0,0,2.0,0.0,0.0,0,6.89,PremierLeague,2010,1985,20,4,1,1.1,0.4,1.5,0.1,1.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sandro,Tottenham,21,Midfielder,1076,0,0,0,0,1.1,0.0,0.0,0,6.89,PremierLeague,2010,1989,11,8,1,0.6,0.3,0.6,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Míchel Salgado,Blackburn,35,Defender,3034,0,2,0,0,0.3,0.0,0.0,0,6.88,PremierLeague,2010,1975,36,0,0,0.6,0.3,0.8,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
William Gallas,Tottenham,33,Defender,2339,0,0,0,0,0.4,0.0,0.0,0,6.88,PremierLeague,2010,1977,26,1,0,0.2,0.1,0.3,0.1,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nenad Milijas,Wolverhampton Wanderers,28,"Midfielder, Forward",1720,0,3,0,0,2.4,0.0,0.0,0,6.88,PremierLeague,2010,1982,20,3,2,1.1,0.4,0.9,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jerome Thomas,West Bromwich Albion,28,Midfielder,2590,0,5,0,0,1.4,0.0,0.0,0,6.88,PremierLeague,2010,1982,32,1,3,1.2,1.8,2.2,0.2,2.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Daniel Agger,Liverpool,26,Defender,1091,0,0,0,0,0.3,0.0,0.0,0,6.87,PremierLeague,2010,1984,12,4,0,0.2,0.4,0.6,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gary Taylor-Fletcher,Blackpool,30,"Midfielder, Forward",2459,0,4,0,0,1.3,0.0,0.0,0,6.87,PremierLeague,2010,1980,29,2,6,1.4,0.9,1.0,0.4,2.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Salomon Kalou,Chelsea,25,"Midfielder, Forward",1563,0,3,0,0,2.1,0.0,0.0,0,6.86,PremierLeague,2010,1985,16,15,10,1.4,0.9,0.6,0.4,1.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Asamoah Gyan,Sunderland,25,Forward,2000,0,4,0,0,2.4,0.0,0.0,0,6.86,PremierLeague,2010,1985,20,11,10,1.1,0.7,1.0,1.0,2.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Stéphane Sessegnon,Sunderland,27,Midfielder,1182,0,3,0,0,2.1,0.0,0.0,0,6.85,PremierLeague,2010,1983,13,1,3,1.2,1.7,1.6,0.2,2.6,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ryan Shawcross,Stoke,23,Defender,3196,0,0,0,0,0.7,0.0,0.0,0,6.85,PremierLeague,2010,1987,36,0,1,0.1,0.2,0.8,0.1,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kieran Richardson,Sunderland,26,"Defender, Midfielder",2041,0,3,0,0,1.7,0.0,0.0,0,6.85,PremierLeague,2010,1984,23,3,4,1.1,0.5,0.8,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ahmed El Mohamady,Sunderland,23,"Defender, Midfielder",2455,0,2,0,0,0.8,0.0,0.0,0,6.85,PremierLeague,2010,1987,26,10,0,1.2,0.8,0.4,0.1,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mario Balotelli,Manchester City,20,Forward,1092,0,0,0,0,2.8,0.0,0.0,0,6.85,PremierLeague,2010,1990,12,5,6,0.5,0.9,1.6,0.8,2.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jonas Olsson,West Bromwich Albion,28,Defender,2125,0,3,0,0,0.8,0.0,0.0,0,6.85,PremierLeague,2010,1982,24,0,1,0.3,0.0,0.5,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
